City,State,Year,Month,Precipitation,Average Temp,High Temp,Low Temp,Wind Speed,Latitude,Longitude
Cut Bank,Montana,2016,5,0.0,46,62,30,2.5,48.6345,-112.3304
Cut Bank,Montana,2016,5,0.06,56,74,38,6.38,48.6345,-112.3304
Cut Bank,Montana,2016,5,0.68,41,51,30,9.4,48.6345,-112.3304
Cut Bank,Montana,2016,5,1.07,50,59,40,8.34,48.6345,-112.3304
Cut Bank,Montana,2016,5,0.34,50,61,38,9.35,48.6345,-112.3304
Cut Bank,Montana,2016,6,0.0,60,75,44,9.52,48.6345,-112.3304
Cut Bank,Montana,2016,6,0.56,63,78,47,10.42,48.6345,-112.3304
Cut Bank,Montana,2016,6,0.19,54,66,41,12.91,48.6345,-112.3304
Cut Bank,Montana,2016,6,0.26,59,75,43,11.22,48.6345,-112.3304
Cut Bank,Montana,2016,7,0.0,68,84,51,10.13,48.6345,-112.3304
Cut Bank,Montana,2016,7,0.17,60,73,47,9.94,48.6345,-112.3304
Cut Bank,Montana,2016,7,0.71,59,72,46,7.58,48.6345,-112.3304
Cut Bank,Montana,2016,7,0.01,67,84,50,9.92,48.6345,-112.3304
Cut Bank,Montana,2016,7,0.57,67,83,52,3.55,48.6345,-112.3304
Cut Bank,Montana,2016,8,0.05,65,80,48,6.52,48.6345,-112.3304
Cut Bank,Montana,2016,8,0.9,63,76,49,6.52,48.6345,-112.3304
Cut Bank,Montana,2016,8,0.22,62,78,46,6.01,48.6345,-112.3304
Cut Bank,Montana,2016,8,0.0,58,70,46,10.58,48.6345,-112.3304
Cut Bank,Montana,2016,9,0.12,57,68,45,12.67,48.6345,-112.3304
Cut Bank,Montana,2016,9,0.48,54,64,42,14.34,48.6345,-112.3304
Cut Bank,Montana,2016,9,0.0,51,66,36,10.5,48.6345,-112.3304
Cut Bank,Montana,2016,9,0.66,50,60,40,9.71,48.6345,-112.3304
Cut Bank,Montana,2016,10,0.03,48,59,35,4.15,48.6345,-112.3304
Cut Bank,Montana,2016,10,0.06,41,50,31,8.44,48.6345,-112.3304
Cut Bank,Montana,2016,10,0.35,36,45,26,10.58,48.6345,-112.3304
Cut Bank,Montana,2016,10,0.01,43,55,30,11.87,48.6345,-112.3304
Cut Bank,Montana,2016,10,0.0,45,56,33,5.85,48.6345,-112.3304
Cut Bank,Montana,2016,11,0.0,50,60,39,13.53,48.6345,-112.3304
Cut Bank,Montana,2016,11,0.0,49,63,34,10.54,48.6345,-112.3304
Cut Bank,Montana,2016,11,0.26,33,40,25,7.47,48.6345,-112.3304
Cut Bank,Montana,2016,11,0.0,35,46,24,10.47,48.6345,-112.3304
Cut Bank,Montana,2016,12,0.03,28,36,19,14.87,48.6345,-112.3304
Cut Bank,Montana,2016,12,0.04,-3,3,-10,7.84,48.6345,-112.3304
Cut Bank,Montana,2016,12,0.0,-2,9,-14,12.5,48.6345,-112.3304
Cut Bank,Montana,2016,12,0.03,22,30,13,14.88,48.6345,-112.3304
Cut Bank,Montana,2017,1,0.0,23,31,14,21.86,48.6345,-112.3304
Dalhart,Texas,2016,1,0.0,35,50,19,4.23,36.0579,-102.5123
Dalhart,Texas,2016,1,0.11,32,43,22,9.04,36.0579,-102.5123
Dalhart,Texas,2016,1,0.0,33,49,17,3.47,36.0579,-102.5123
Dalhart,Texas,2016,1,0.0,41,59,23,9.68,36.0579,-102.5123
Dalhart,Texas,2016,1,0.0,42,60,24,7.74,36.0579,-102.5123
Dalhart,Texas,2016,2,0.03,33,47,18,9.94,36.0579,-102.5123
Dalhart,Texas,2016,2,0.0,48,67,29,6.8,36.0579,-102.5123
Dalhart,Texas,2016,2,0.0,52,70,34,8.65,36.0579,-102.5123
Dalhart,Texas,2016,2,0.11,43,61,25,7.37,36.0579,-102.5123
Dalhart,Texas,2016,3,0.0,53,72,34,5.7,36.0579,-102.5123
Dalhart,Texas,2016,3,0.0,50,70,30,7.35,36.0579,-102.5123
Dalhart,Texas,2016,3,0.0,44,61,27,8.92,36.0579,-102.5123
Dalhart,Texas,2016,3,0.16,48,67,30,11.04,36.0579,-102.5123
Dalhart,Texas,2016,4,0.0,49,69,28,5.56,36.0579,-102.5123
Dalhart,Texas,2016,4,0.0,58,78,38,9.12,36.0579,-102.5123
Dalhart,Texas,2016,4,2.24,54,68,39,13.68,36.0579,-102.5123
Dalhart,Texas,2016,4,1.13,58,71,43,8.87,36.0579,-102.5123
Dalhart,Texas,2016,5,0.16,42,45,38,20.0,36.0579,-102.5123
Dalhart,Texas,2016,5,0.0,59,77,39,8.81,36.0579,-102.5123
Dalhart,Texas,2016,5,0.59,60,74,45,8.05,36.0579,-102.5123
Dalhart,Texas,2016,5,1.6,62,73,51,11.6,36.0579,-102.5123
Dalhart,Texas,2016,5,0.0,66,83,49,8.48,36.0579,-102.5123
Dalhart,Texas,2016,6,0.33,68,82,54,5.22,36.0579,-102.5123
Dalhart,Texas,2016,6,0.96,76,91,59,10.31,36.0579,-102.5123
Dalhart,Texas,2016,6,0.28,77,94,60,7.48,36.0579,-102.5123
Dalhart,Texas,2016,6,0.19,81,97,65,7.04,36.0579,-102.5123
Dalhart,Texas,2016,7,0.29,79,94,65,6.06,36.0579,-102.5123
Dalhart,Texas,2016,7,0.0,83,101,63,6.92,36.0579,-102.5123
Dalhart,Texas,2016,7,1.04,82,101,64,9.01,36.0579,-102.5123
Dalhart,Texas,2016,7,0.16,83,100,65,10.65,36.0579,-102.5123
Dalhart,Texas,2016,7,0.58,80,96,64,6.82,36.0579,-102.5123
Dalhart,Texas,2016,8,0.81,81,95,66,6.52,36.0579,-102.5123
Dalhart,Texas,2016,8,0.79,77,91,63,7.51,36.0579,-102.5123
Dalhart,Texas,2016,8,0.57,73,89,57,7.55,36.0579,-102.5123
Dalhart,Texas,2016,8,0.65,74,87,60,8.91,36.0579,-102.5123
Dalhart,Texas,2016,9,0.06,76,88,63,12.22,36.0579,-102.5123
Dalhart,Texas,2016,9,2.89,76,90,61,10.12,36.0579,-102.5123
Dalhart,Texas,2016,9,0.3,71,82,59,7.91,36.0579,-102.5123
Dalhart,Texas,2016,9,0.17,71,88,54,10.82,36.0579,-102.5123
Dalhart,Texas,2016,10,0.0,68,86,50,3.95,36.0579,-102.5123
Dalhart,Texas,2016,10,0.1,61,78,44,8.12,36.0579,-102.5123
Dalhart,Texas,2016,10,0.0,65,84,45,10.02,36.0579,-102.5123
Dalhart,Texas,2016,10,0.0,59,79,39,8.74,36.0579,-102.5123
Dalhart,Texas,2016,10,0.0,65,83,46,6.9,36.0579,-102.5123
Dalhart,Texas,2016,11,1.13,57,67,44,4.38,36.0579,-102.5123
Dalhart,Texas,2016,11,0.0,50,66,34,7.97,36.0579,-102.5123
Dalhart,Texas,2016,11,0.0,52,72,31,9.84,36.0579,-102.5123
Dalhart,Texas,2016,11,0.04,46,61,30,9.84,36.0579,-102.5123
Dalhart,Texas,2016,12,0.03,35,47,23,4.87,36.0579,-102.5123
Dalhart,Texas,2016,12,0.0,34,49,20,7.01,36.0579,-102.5123
Dalhart,Texas,2016,12,0.0,33,51,14,11.71,36.0579,-102.5123
Dalhart,Texas,2016,12,0.17,38,55,22,9.84,36.0579,-102.5123
Dalhart,Texas,2017,1,0.0,38,54,22,6.25,36.0579,-102.5123
Dallas,Texas,2016,1,0.0,44,51,36,4.9,39.2408,-96.23921666666666
Dallas,Texas,2016,1,1.23,44,51,36,7.37,39.2408,-96.23921666666666
Dallas,Texas,2016,1,0.01,47,58,36,5.41,39.2408,-96.23921666666666
Dallas,Texas,2016,1,0.29,43,53,32,7.6,39.2408,-96.23921666666666
Dallas,Texas,2016,1,0.0,54,66,41,6.17,39.2408,-96.23921666666666
Dallas,Texas,2016,2,0.0,49,59,37,6.97,39.2408,-96.23921666666666
Dallas,Texas,2016,2,0.0,55,67,42,7.75,39.2408,-96.23921666666666
Dallas,Texas,2016,2,0.2,63,73,53,8.95,39.2408,-96.23921666666666
Dallas,Texas,2016,2,1.81,53,62,43,8.62,39.2408,-96.23921666666666
Dallas,Texas,2016,3,0.0,61,72,49,8.86,39.2408,-96.23921666666666
Dallas,Texas,2016,3,2.42,64,69,58,10.07,39.2408,-96.23921666666666
Dallas,Texas,2016,3,0.01,61,71,50,8.17,39.2408,-96.23921666666666
Dallas,Texas,2016,3,0.25,59,71,46,12.58,39.2408,-96.23921666666666
Dallas,Texas,2016,4,0.0,59,71,47,7.1,39.2408,-96.23921666666666
Dallas,Texas,2016,4,0.08,68,80,57,7.81,39.2408,-96.23921666666666
Dallas,Texas,2016,4,1.79,67,74,59,7.72,39.2408,-96.23921666666666
Dallas,Texas,2016,4,3.22,69,78,60,5.75,39.2408,-96.23921666666666
Dallas,Texas,2016,5,0.0,68,76,60,10.8,39.2408,-96.23921666666666
Dallas,Texas,2016,5,0.73,68,78,57,7.52,39.2408,-96.23921666666666
Dallas,Texas,2016,5,1.21,75,84,65,8.91,39.2408,-96.23921666666666
Dallas,Texas,2016,5,0.56,71,79,63,8.02,39.2408,-96.23921666666666
Dallas,Texas,2016,5,1.36,77,85,69,11.48,39.2408,-96.23921666666666
Dallas,Texas,2016,6,2.09,76,83,69,6.74,39.2408,-96.23921666666666
Dallas,Texas,2016,6,0.37,82,91,72,6.95,39.2408,-96.23921666666666
Dallas,Texas,2016,6,0.9,86,95,77,8.4,39.2408,-96.23921666666666
Dallas,Texas,2016,6,0.0,88,96,79,9.04,39.2408,-96.23921666666666
Dallas,Texas,2016,7,0.05,88,96,79,11.33,39.2408,-96.23921666666666
Dallas,Texas,2016,7,3.45,85,95,76,11.71,39.2408,-96.23921666666666
Dallas,Texas,2016,7,0.36,87,96,77,12.55,39.2408,-96.23921666666666
Dallas,Texas,2016,7,0.0,90,98,81,7.15,39.2408,-96.23921666666666
Dallas,Texas,2016,7,0.12,89,98,80,6.05,39.2408,-96.23921666666666
Dallas,Texas,2016,8,0.0,92,101,82,7.61,39.2408,-96.23921666666666
Dallas,Texas,2016,8,0.23,91,100,81,7.25,39.2408,-96.23921666666666
Dallas,Texas,2016,8,2.89,79,84,73,5.48,39.2408,-96.23921666666666
Dallas,Texas,2016,8,0.41,85,93,76,7.95,39.2408,-96.23921666666666
Dallas,Texas,2016,9,0.03,82,91,73,6.57,39.2408,-96.23921666666666
Dallas,Texas,2016,9,0.05,84,93,74,10.08,39.2408,-96.23921666666666
Dallas,Texas,2016,9,0.11,85,95,75,4.22,39.2408,-96.23921666666666
Dallas,Texas,2016,9,0.26,85,93,76,6.84,39.2408,-96.23921666666666
Dallas,Texas,2016,10,0.0,74,84,63,3.8,39.2408,-96.23921666666666
Dallas,Texas,2016,10,1.05,75,85,65,9.82,39.2408,-96.23921666666666
Dallas,Texas,2016,10,0.14,74,84,64,8.37,39.2408,-96.23921666666666
Dallas,Texas,2016,10,0.37,75,84,63,9.52,39.2408,-96.23921666666666
Dallas,Texas,2016,10,0.0,76,85,65,8.45,39.2408,-96.23921666666666
Dallas,Texas,2016,11,1.16,72,77,66,8.21,39.2408,-96.23921666666666
Dallas,Texas,2016,11,3.39,63,71,56,4.58,39.2408,-96.23921666666666
Dallas,Texas,2016,11,0.01,62,75,49,7.55,39.2408,-96.23921666666666
Dallas,Texas,2016,11,0.14,60,69,50,8.95,39.2408,-96.23921666666666
Dallas,Texas,2016,12,0.41,53,60,45,7.77,39.2408,-96.23921666666666
Dallas,Texas,2016,12,0.09,46,52,39,7.55,39.2408,-96.23921666666666
Dallas,Texas,2016,12,0.01,46,55,35,8.18,39.2408,-96.23921666666666
Dallas,Texas,2016,12,0.01,52,61,42,6.64,39.2408,-96.23921666666666
Dallas,Texas,2017,1,0.0,61,69,52,5.2,39.2408,-96.23921666666666
Dayton,Ohio,2016,1,0.0,30,35,24,11.93,40.62785,-95.8985222222222
Dayton,Ohio,2016,1,1.03,32,42,22,8.08,40.62785,-95.8985222222222
Dayton,Ohio,2016,1,0.32,23,33,13,12.37,40.62785,-95.8985222222222
Dayton,Ohio,2016,1,0.13,17,24,9,8.94,40.62785,-95.8985222222222
Dayton,Ohio,2016,1,0.02,38,46,29,11.71,40.62785,-95.8985222222222
Dayton,Ohio,2016,2,1.23,36,47,25,9.52,40.62785,-95.8985222222222
Dayton,Ohio,2016,2,0.23,17,24,10,10.74,40.62785,-95.8985222222222
Dayton,Ohio,2016,2,0.0,39,47,30,9.77,40.62785,-95.8985222222222
Dayton,Ohio,2016,2,1.71,39,48,29,11.7,40.62785,-95.8985222222222
Dayton,Ohio,2016,3,0.66,33,39,27,5.7,40.62785,-95.8985222222222
Dayton,Ohio,2016,3,2.0,55,64,45,7.84,40.62785,-95.8985222222222
Dayton,Ohio,2016,3,0.59,49,58,40,9.95,40.62785,-95.8985222222222
Dayton,Ohio,2016,3,0.79,49,60,36,11.07,40.62785,-95.8985222222222
Dayton,Ohio,2016,4,0.02,43,55,31,15.76,40.62785,-95.8985222222222
Dayton,Ohio,2016,4,0.48,39,49,28,11.58,40.62785,-95.8985222222222
Dayton,Ohio,2016,4,0.67,51,65,37,6.02,40.62785,-95.8985222222222
Dayton,Ohio,2016,4,0.28,61,72,49,5.9,40.62785,-95.8985222222222
Dayton,Ohio,2016,5,0.57,68,77,58,4.1,40.62785,-95.8985222222222
Dayton,Ohio,2016,5,0.19,55,64,45,6.92,40.62785,-95.8985222222222
Dayton,Ohio,2016,5,1.58,57,66,49,8.6,40.62785,-95.8985222222222
Dayton,Ohio,2016,5,0.38,56,67,46,6.72,40.62785,-95.8985222222222
Dayton,Ohio,2016,5,0.23,71,81,60,7.31,40.62785,-95.8985222222222
Dayton,Ohio,2016,6,0.95,72,81,63,5.14,40.62785,-95.8985222222222
Dayton,Ohio,2016,6,1.16,69,80,58,9.22,40.62785,-95.8985222222222
Dayton,Ohio,2016,6,0.08,73,84,62,7.38,40.62785,-95.8985222222222
Dayton,Ohio,2016,6,1.41,76,87,65,7.21,40.62785,-95.8985222222222
Dayton,Ohio,2016,7,0.43,65,73,57,5.33,40.62785,-95.8985222222222
Dayton,Ohio,2016,7,0.61,74,82,65,7.05,40.62785,-95.8985222222222
Dayton,Ohio,2016,7,0.82,75,85,65,7.32,40.62785,-95.8985222222222
Dayton,Ohio,2016,7,0.63,78,87,69,5.11,40.62785,-95.8985222222222
Dayton,Ohio,2016,7,0.48,78,86,70,4.22,40.62785,-95.8985222222222
Dayton,Ohio,2016,8,0.06,78,88,67,3.35,40.62785,-95.8985222222222
Dayton,Ohio,2016,8,1.63,79,86,71,7.18,40.62785,-95.8985222222222
Dayton,Ohio,2016,8,1.2,74,81,67,7.18,40.62785,-95.8985222222222
Dayton,Ohio,2016,8,0.85,75,85,65,4.37,40.62785,-95.8985222222222
Dayton,Ohio,2016,9,0.0,67,78,56,7.57,40.62785,-95.8985222222222
Dayton,Ohio,2016,9,1.0,75,86,64,7.78,40.62785,-95.8985222222222
Dayton,Ohio,2016,9,0.9,70,80,60,4.52,40.62785,-95.8985222222222
Dayton,Ohio,2016,9,0.0,72,85,59,2.51,40.62785,-95.8985222222222
Dayton,Ohio,2016,10,0.26,61,68,53,6.6,40.62785,-95.8985222222222
Dayton,Ohio,2016,10,0.0,63,74,52,6.08,40.62785,-95.8985222222222
Dayton,Ohio,2016,10,0.02,59,70,47,8.22,40.62785,-95.8985222222222
Dayton,Ohio,2016,10,1.57,61,68,53,11.52,40.62785,-95.8985222222222
Dayton,Ohio,2016,10,0.05,54,63,44,7.97,40.62785,-95.8985222222222
Dayton,Ohio,2016,11,0.0,57,68,46,6.45,40.62785,-95.8985222222222
Dayton,Ohio,2016,11,0.07,46,57,34,6.6,40.62785,-95.8985222222222
Dayton,Ohio,2016,11,0.03,48,60,36,10.87,40.62785,-95.8985222222222
Dayton,Ohio,2016,11,0.23,37,44,31,7.27,40.62785,-95.8985222222222
Dayton,Ohio,2016,12,0.22,36,39,33,8.92,40.62785,-95.8985222222222
Dayton,Ohio,2016,12,0.71,29,34,24,8.24,40.62785,-95.8985222222222
Dayton,Ohio,2016,12,1.33,21,28,13,8.6,40.62785,-95.8985222222222
Dayton,Ohio,2016,12,0.19,29,36,22,6.84,40.62785,-95.8985222222222
Dayton,Ohio,2017,1,0.54,39,47,31,14.01,40.62785,-95.8985222222222
Daytona Beach,Florida,2016,1,0.75,63,68,58,6.23,29.1994,-81.0982
Daytona Beach,Florida,2016,1,0.05,63,70,56,8.45,29.1994,-81.0982
Daytona Beach,Florida,2016,1,2.39,56,66,45,4.51,29.1994,-81.0982
Daytona Beach,Florida,2016,1,0.93,50,60,38,6.2,29.1994,-81.0982
Daytona Beach,Florida,2016,1,2.93,58,66,49,3.14,29.1994,-81.0982
Daytona Beach,Florida,2016,2,2.85,62,71,53,6.54,29.1994,-81.0982
Daytona Beach,Florida,2016,2,0.0,53,64,41,8.27,29.1994,-81.0982
Daytona Beach,Florida,2016,2,0.23,61,72,50,4.58,29.1994,-81.0982
Daytona Beach,Florida,2016,2,0.58,61,71,50,6.95,29.1994,-81.0982
Daytona Beach,Florida,2016,3,0.01,63,74,51,4.7,29.1994,-81.0982
Daytona Beach,Florida,2016,3,0.08,69,79,58,4.27,29.1994,-81.0982
Daytona Beach,Florida,2016,3,0.53,75,84,65,5.48,29.1994,-81.0982
Daytona Beach,Florida,2016,3,0.64,67,77,56,4.41,29.1994,-81.0982
Daytona Beach,Florida,2016,4,0.07,73,80,64,8.36,29.1994,-81.0982
Daytona Beach,Florida,2016,4,0.0,68,79,56,6.67,29.1994,-81.0982
Daytona Beach,Florida,2016,4,1.15,72,79,63,8.67,29.1994,-81.0982
Daytona Beach,Florida,2016,4,0.83,71,80,61,5.31,29.1994,-81.0982
Daytona Beach,Florida,2016,5,0.0,77,85,68,4.8,29.1994,-81.0982
Daytona Beach,Florida,2016,5,0.55,71,82,59,4.91,29.1994,-81.0982
Daytona Beach,Florida,2016,5,0.0,75,85,64,2.75,29.1994,-81.0982
Daytona Beach,Florida,2016,5,3.97,79,88,69,3.11,29.1994,-81.0982
Daytona Beach,Florida,2016,5,0.0,76,85,67,5.58,29.1994,-81.0982
Daytona Beach,Florida,2016,6,0.06,81,89,72,3.4,29.1994,-81.0982
Daytona Beach,Florida,2016,6,2.12,81,88,73,3.58,29.1994,-81.0982
Daytona Beach,Florida,2016,6,0.72,83,92,74,6.78,29.1994,-81.0982
Daytona Beach,Florida,2016,6,0.27,80,89,71,4.05,29.1994,-81.0982
Daytona Beach,Florida,2016,7,0.18,83,94,73,3.36,29.1994,-81.0982
Daytona Beach,Florida,2016,7,0.45,85,94,75,1.82,29.1994,-81.0982
Daytona Beach,Florida,2016,7,0.0,84,93,74,3.07,29.1994,-81.0982
Daytona Beach,Florida,2016,7,0.08,83,92,74,3.87,29.1994,-81.0982
Daytona Beach,Florida,2016,7,0.0,84,94,74,2.92,29.1994,-81.0982
Daytona Beach,Florida,2016,8,0.16,84,93,74,4.88,29.1994,-81.0982
Daytona Beach,Florida,2016,8,0.92,83,91,73,4.22,29.1994,-81.0982
Daytona Beach,Florida,2016,8,0.04,84,93,75,3.22,29.1994,-81.0982
Daytona Beach,Florida,2016,8,0.17,85,92,77,9.17,29.1994,-81.0982
Daytona Beach,Florida,2016,9,1.89,81,87,74,6.97,29.1994,-81.0982
Daytona Beach,Florida,2016,9,0.48,80,88,71,6.05,29.1994,-81.0982
Daytona Beach,Florida,2016,9,3.04,81,87,74,5.81,29.1994,-81.0982
Daytona Beach,Florida,2016,9,0.24,81,89,73,2.84,29.1994,-81.0982
Daytona Beach,Florida,2016,10,0.34,79,87,71,1.9,29.1994,-81.0982
Daytona Beach,Florida,2016,10,7.36,79,84,73,10.08,29.1994,-81.0982
Daytona Beach,Florida,2016,10,0.26,77,82,71,12.21,29.1994,-81.0982
Daytona Beach,Florida,2016,10,0.01,72,81,62,6.54,29.1994,-81.0982
Daytona Beach,Florida,2016,10,0.0,72,81,64,8.24,29.1994,-81.0982
Daytona Beach,Florida,2016,11,0.1,74,81,65,8.68,29.1994,-81.0982
Daytona Beach,Florida,2016,11,0.0,67,77,57,4.37,29.1994,-81.0982
Daytona Beach,Florida,2016,11,0.0,62,73,51,4.07,29.1994,-81.0982
Daytona Beach,Florida,2016,11,0.0,64,76,51,3.68,29.1994,-81.0982
Daytona Beach,Florida,2016,12,0.0,65,76,54,4.9,29.1994,-81.0982
Daytona Beach,Florida,2016,12,0.62,64,74,54,6.71,29.1994,-81.0982
Daytona Beach,Florida,2016,12,0.01,69,79,58,3.67,29.1994,-81.0982
Daytona Beach,Florida,2016,12,0.01,65,73,56,5.58,29.1994,-81.0982
Daytona Beach,Florida,2017,1,0.06,64,75,53,4.03,29.1994,-81.0982
Deer Park,Washington,2016,1,0.07,10,22,-2,6.2,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,1,0.09,31,34,28,3.01,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,1,1.22,30,34,27,2.87,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,1,1.06,34,37,30,3.41,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,1,0.79,33,37,28,2.2,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,2,0.24,25,36,18,2.75,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,2,0.29,38,46,29,3.54,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,2,0.83,41,49,33,6.92,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,2,0.05,38,50,26,3.98,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,3,1.1,41,52,31,3.56,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,3,1.89,39,48,29,5.68,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,3,0.21,40,51,28,5.31,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,3,1.28,41,50,32,4.47,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,4,0.0,50,68,32,3.96,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,4,0.19,51,67,34,4.42,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,4,0.22,47,61,33,4.11,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,4,0.08,58,74,41,3.27,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,5,0.0,55,73,37,6.2,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,5,0.24,61,77,44,2.87,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,5,0.09,55,67,42,6.24,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,5,0.5,55,67,41,5.94,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,5,0.48,53,65,41,5.27,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,6,0.0,65,83,47,4.5,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,6,0.48,61,77,45,3.45,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,6,0.1,53,67,38,6.48,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,6,0.08,58,74,42,3.5,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,7,0.0,67,84,49,7.23,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,7,0.54,58,72,43,4.2,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,7,0.5,62,77,47,3.74,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,7,0.5,63,82,45,1.4,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,7,0.5,73,91,54,2.78,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,8,0.02,66,83,48,3.27,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,8,0.15,65,82,47,1.67,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,8,0.0,69,91,47,3.92,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,8,0.0,65,82,48,4.04,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,9,0.05,56,70,42,3.7,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,9,0.03,54,71,37,3.67,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,9,0.21,55,72,37,5.32,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,9,0.02,53,67,38,4.65,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,10,0.13,48,64,32,5.5,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,10,1.28,48,57,39,2.18,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,10,2.42,45,53,37,5.37,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,10,1.14,45,51,38,3.97,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,10,2.04,47,53,41,4.45,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,11,0.41,47,57,36,2.83,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,11,0.18,47,58,35,4.32,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,11,0.85,38,43,32,5.48,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,11,0.51,39,45,32,3.45,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,12,0.18,33,38,28,5.7,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,12,0.26,22,26,16,6.44,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,12,0.03,8,20,-3,4.02,39.35045555555556,-93.42951111111113
Deer Park,Washington,2016,12,0.93,24,32,16,3.71,39.35045555555556,-93.42951111111113
Deer Park,Washington,2017,1,0.21,22,29,15,2.16,39.35045555555556,-93.42951111111113
Del Rio,Texas,2016,1,0.57,47,51,42,3.16,33.557,-110.94455
Del Rio,Texas,2016,1,0.0,53,61,41,4.8,33.557,-110.94455
Del Rio,Texas,2016,1,0.0,52,66,36,5.07,33.557,-110.94455
Del Rio,Texas,2016,1,0.0,53,66,40,6.35,33.557,-110.94455
Del Rio,Texas,2016,1,0.11,55,73,37,4.48,33.557,-110.94455
Del Rio,Texas,2016,2,0.0,53,69,37,6.0,33.557,-110.94455
Del Rio,Texas,2016,2,0.0,59,77,41,4.1,33.557,-110.94455
Del Rio,Texas,2016,2,0.02,67,79,54,7.32,33.557,-110.94455
Del Rio,Texas,2016,2,0.05,59,71,47,7.42,33.557,-110.94455
Del Rio,Texas,2016,3,0.0,67,80,53,8.38,33.557,-110.94455
Del Rio,Texas,2016,3,2.08,66,74,57,7.38,33.557,-110.94455
Del Rio,Texas,2016,3,0.0,66,80,53,4.94,33.557,-110.94455
Del Rio,Texas,2016,3,0.0,59,76,49,9.48,33.557,-110.94455
Del Rio,Texas,2016,4,0.11,60,74,45,4.9,33.557,-110.94455
Del Rio,Texas,2016,4,0.16,70,84,57,9.22,33.557,-110.94455
Del Rio,Texas,2016,4,1.44,73,83,62,7.42,33.557,-110.94455
